Customer_ID,State,City,Zip Code,Customer_Gender,Senior_Customer,Has_Partner,Has_Dependents,Customer_Tenure_Months,Phone_Service,Multiple_Lines,Digital_Service,Security_Product,Backup_Product,Device_Protection,Customer_Support,Entertainment_Service,Media_Service,Account_Contract,Digital_Billing,Payment_Method,Monthly_Revenue,Lifetime_Revenue,Customer_Churn,Churn_Flag,Customer_Lifetime_Value,Tenure_Category,Revenue_Segment,Customer_Value_Segment,Churn_Probability,Risk_Level,Revenue_At_Risk
4895-TMWIR,California,Indian Wells,92210,Male,Yes,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,214.75,Yes,1,5888,New Customer,Low Revenue,Premium Value,0.16531293,Low Risk,3.2979929722845553
0533-BNWKF,California,Palm Desert,92211,Female,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.45,4874.7,Yes,1,5502,Loyal Customer,Medium Revenue,Premium Value,0.567611,Medium Risk,48.502358162403105
6599-CEBNN,California,Desert Hot Springs,92240,Female,No,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,Yes,1,5795,Established Customer,Medium Revenue,Premium Value,0.33943403,Low Risk,25.101146346330644
0979-PHULV,California,Holtville,92250,Male,No,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,Yes,1,4020,Long-Term Customer,Medium Revenue,High Value,0.53639764,Medium Risk,53.344744893908505
4800-VHZKI,California,Niland,92257,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,Yes,1,3351,New Customer,Low Revenue,High Value,0.5172866,Medium Risk,10.29400331377983
7989-CHGTL,California,North Palm Springs,92258,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,3448,New Customer,Low Revenue,High Value,0.48525316,Medium Risk,9.510961842536927
0334-GDDSO,California,Ocotillo,92259,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,1,2818,New Customer,Medium Revenue,Standard Value,0.7846479,High Risk,63.83110519945621
0578-SKVMF,California,Seeley,92273,Female,No,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,Yes,1,3804,Established Customer,Medium Revenue,High Value,0.4669698,Medium Risk,38.8985833466053
5564-NEMQO,California,Thermal,92274,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,1,4902,New Customer,Medium Revenue,High Value,0.814745,High Risk,61.35029917359352
9063-ZGTUY,California,Adelanto,92301,Female,No,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,1,4221,Long-Term Customer,Low Revenue,High Value,0.13205642,Low Risk,2.5618944525718685
2957-LOLHO,California,Apple Valley,92307,Male,No,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,1,2887,New Customer,Low Revenue,Standard Value,0.27892807,Low Risk,12.663334435224533
7752-XUSCI,California,Crestline,92325,Female,No,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,1,4105,Loyal Customer,High Revenue,High Value,0.4888992,Medium Risk,51.77442540228367
4110-PFEUZ,California,Daggett,92327,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes,1,2792,New Customer,Medium Revenue,Standard Value,0.73726934,Medium Risk,51.27708273231983
0256-LTHVJ,California,Ludlow,92338,Female,No,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,1,5201,Established Customer,Medium Revenue,Premium Value,0.4788542,Medium Risk,38.811133654415606
0880-TKATG,California,Lucerne Valley,92356,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,1,4417,New Customer,High Revenue,High Value,0.83677006,High Risk,84.63929133415223
3811-VBYBZ,California,Lytle Creek,92358,Male,No,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,1,2031,New Customer,Medium Revenue,Standard Value,0.77927125,High Risk,77.7712702512741
4640-UHDOS,California,Phelan,92371,Female,No,Yes,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,1,4498,Established Customer,Medium Revenue,High Value,0.31322706,Low Risk,17.525053864717485
3583-EKAPL,California,Redlands,92373,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0,Yes,1,4877,New Customer,Medium Revenue,High Value,0.6921113,Medium Risk,38.066122233867645
9399-APLBT,California,Rialto,92377,Female,No,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,1,5980,New Customer,Medium Revenue,Premium Value,0.85335773,High Risk,63.74582260251046
2359-KMGLI,California,Running Springs,92382,Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,1,4418,Established Customer,Medium Revenue,High Value,0.53711575,Medium Risk,43.103539153933525
0306-JAELE,California,Tecopa,92389,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,1,4192,New Customer,Medium Revenue,High Value,0.673234,Medium Risk,64.69778604507447
6227-HWPWX,California,Victorville,92392,Female,No,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,1,5671,Established Customer,Medium Revenue,Premium Value,0.23537873,Low Risk,16.24113218486309
0447-BEMNG,California,Wrightwood,92397,Female,No,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,1,4926,Loyal Customer,Low Revenue,High Value,0.20383783,Low Risk,9.233853556215763
5949-XIKAE,California,San Bernardino,92401,Female,No,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,1,2879,New Customer,Medium Revenue,Standard Value,0.7018352,Medium Risk,58.63833222091198
8372-JUXUI,California,San Bernardino,92410,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,1,2814,New Customer,Medium Revenue,Standard Value,0.8723324,High Risk,64.8579135030508
0388-EOPEX,California,Riverside,92503,Female,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,1,4263,New Customer,Medium Revenue,High Value,0.46061784,Medium Risk,34.26996731758118
8205-OTCHB,California,Riverside,92506,Male,No,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,1,3099,Established Customer,Low Revenue,High Value,0.22949691,Low Risk,10.040489863604307
6235-VDHOM,California,Riverside,92509,Female,Yes,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,1,4099,New Customer,Low Revenue,High Value,0.45702437,Medium Risk,13.002343203127383
7783-YKGDV,California,March Air Reserve Base,92518,Female,No,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,1,2538,New Customer,Medium Revenue,Standard Value,0.698143,Medium Risk,69.60485763549805
5609-CEBID,California,Hemet,92544,Female,Yes,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,1,2666,Established Customer,Medium Revenue,Standard Value,0.59267676,Medium Risk,55.770882999897
7218-HKQFK,California,Homeland,92548,Male,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,1,3715,New Customer,Medium Revenue,High Value,0.7295868,Medium Risk,68.72707468271255
4636-QRJKY,California,Idyllwild,92549,Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,1,5032,New Customer,Medium Revenue,Premium Value,0.7775484,High Risk,62.59264400601387
5956-VKDTT,California,Moreno Valley,92557,Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,1,5273,New Customer,Medium Revenue,Premium Value,0.8050073,High Risk,59.852291187644
9412-GHEEC,California,Murrieta,92563,Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,1,3492,Loyal Customer,High Revenue,High Value,0.44012204,Medium Risk,46.12478959560394
0257-ZESQC,California,Perris,92571,Female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,1,4517,Established Customer,Medium Revenue,High Value,0.28850728,Low Risk,21.695747661590577
6825-UYPFK,California,Sun City,92586,Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,1,2115,Established Customer,Medium Revenue,Standard Value,0.2581814,Low Risk,19.518513321876526
8397-MVTAZ,California,Sun City,92587,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,1,2568,Established Customer,High Revenue,Standard Value,0.71662444,Medium Risk,71.6982750982046
9282-IZGQK,California,Irvine,92612,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,1,5679,New Customer,Medium Revenue,Premium Value,0.91489285,High Risk,77.76589244604111
1342-JPNKI,California,Lake Forest,92630,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,1,2966,New Customer,Medium Revenue,Standard Value,0.7357604,Medium Risk,63.31218162477016
2817-NTQDO,California,Huntington Beach,92646,Male,No,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,Yes,1,4856,Established Customer,Low Revenue,High Value,0.27244696,Low Risk,12.409959037601947
6986-IJDHX,California,Huntington Beach,92648,Male,No,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,Yes,1,3364,Loyal Customer,Medium Revenue,High Value,0.50861657,Medium Risk,43.89360970258713
5301-GAUUY,California,Newport Beach,92661,Male,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes,1,5974,Established Customer,Medium Revenue,Premium Value,0.36047834,Low Risk,28.96443474590778
0939-YAPAF,California,Santa Ana,92701,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,Yes,1,2744,Established Customer,High Revenue,Standard Value,0.5951651,Medium Risk,59.66529865562916
4710-FDUIZ,California,Santa Ana,92707,Male,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45,Yes,1,5170,Loyal Customer,High Revenue,Premium Value,0.34760195,Low Risk,34.86447560191154
1218-VKFPE,California,Anaheim,92805,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,233.55,Yes,1,3535,New Customer,Low Revenue,High Value,0.025589427,Low Risk,0.4861991126090288
3627-FHKBK,California,Anaheim,92806,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,Yes,1,3244,New Customer,Medium Revenue,High Value,0.49271947,Medium Risk,37.10177620053291
2865-TCHJW,California,Anaheim,92807,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,Yes,1,5808,New Customer,Medium Revenue,Premium Value,0.65212756,Medium Risk,58.16977870464325
5192-EBGOV,California,Brea,92823,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,Yes,1,4880,New Customer,Medium Revenue,High Value,0.9120332,High Risk,78.16124526262284
0719-SYFRB,California,Norco,92860,Female,No,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,Yes,1,5670,New Customer,Medium Revenue,Premium Value,0.20851626,Low Risk,12.855027122050524
3419-SNJJD,California,Yorba Linda,92887,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,Yes,1,4196,Long-Term Customer,High Revenue,High Value,0.38732907,Low Risk,40.766384802758694
6543-CPZMK,California,Ventura,93001,Male,No,Yes,No,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,Yes,1,2573,New Customer,Low Revenue,Standard Value,0.55219346,Medium Risk,16.538194212317467
4765-OXPPD,California,Ventura,93003,Female,No,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05,Yes,1,3983,New Customer,Medium Revenue,High Value,0.17492354,Low Risk,11.370030045509338
1009-IRMNA,California,Port Hueneme,93041,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6,Yes,1,4479,New Customer,Low Revenue,High Value,0.096394986,Low Risk,1.927899718284607
4554-YGZIH,California,Summerland,93067,Male,Yes,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,Yes,1,5059,Loyal Customer,Medium Revenue,Premium Value,0.34227788,Low Risk,30.822123497724533
5099-BAILX,California,Santa Barbara,93101,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,Yes,1,2728,Loyal Customer,High Revenue,Standard Value,0.84550935,High Risk,93.64016054570675
7207-RMRDB,California,Santa Barbara,93110,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,Yes,1,5720,Long-Term Customer,High Revenue,Premium Value,0.816969,High Risk,86.19022712111473
4913-EHYUI,California,Alpaugh,93201,Male,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,Yes,1,6268,Loyal Customer,High Revenue,Premium Value,0.41117498,Medium Risk,42.98834445029497
0195-IESCP,California,Armona,93202,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes,1,3573,New Customer,Medium Revenue,High Value,0.8502904,High Risk,72.48725810647011
4580-TMHJU,California,Avenal,93204,Female,No,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,Yes,1,2152,Loyal Customer,Medium Revenue,Standard Value,0.47308645,Medium Risk,26.563803972303866
0970-ETWGE,California,Bodfish,93205,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,Yes,1,4996,New Customer,Medium Revenue,High Value,0.86531156,High Risk,77.48865046799183
1626-ERCMM,California,Camp Nelson,93208,Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,Yes,1,5604,Established Customer,Medium Revenue,Premium Value,0.7175322,Medium Risk,67.84267116487025
0887-HJGAR,California,Coalinga,93210,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,Yes,1,2295,New Customer,Low Revenue,Standard Value,0.5683116,Medium Risk,25.971838843822482
5644-PDMZC,California,Delano,93215,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,Yes,1,2065,New Customer,Medium Revenue,Standard Value,0.753302,High Risk,67.4205270409584
9576-ANLXO,California,Earlimart,93219,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,Yes,1,2876,New Customer,Medium Revenue,Standard Value,0.55305463,Medium Risk,38.4649495691061
2024-BASKD,California,Exeter,93221,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,Yes,1,3860,New Customer,Medium Revenue,High Value,0.80325043,High Risk,59.92248222827911
4160-AMJTL,California,Fellows,93224,Female,Yes,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,Yes,1,5432,New Customer,Low Revenue,Premium Value,0.088053845,Low Risk,1.7302580516785382
4464-JCOLN,California,Huron,93234,Male,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,Yes,1,2362,New Customer,Low Revenue,Standard Value,0.061712023,Low Risk,1.224983653984964
5650-VDUDS,California,Kernville,93238,Female,No,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,Yes,1,2038,New Customer,Low Revenue,Standard Value,0.46364707,Medium Risk,11.243441388010979
7538-GWHML,California,Lemon Cove,93244,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,Yes,1,2323,New Customer,Medium Revenue,Standard Value,0.53310835,Medium Risk,37.13099682927132
3859-CVCET,California,Lindsay,93247,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,Yes,1,2864,New Customer,Low Revenue,Standard Value,0.31732818,Low Risk,14.486031638085842
3276-HDUEG,California,Maricopa,93252,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,Yes,1,4838,New Customer,Medium Revenue,High Value,0.8347933,High Risk,62.65123935937881
0823-HSCDJ,California,Onyx,93255,Male,Yes,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,Yes,1,5597,Loyal Customer,Low Revenue,Premium Value,0.40260902,Medium Risk,19.788233356177805
0822-GAVAP,California,Posey,93260,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,Yes,1,3146,New Customer,Low Revenue,High Value,0.7646183,High Risk,26.532254230976108
1448-PWKYE,California,Shafter,93263,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,Yes,1,2046,New Customer,Medium Revenue,Standard Value,0.85744786,High Risk,68.59582901000977
0067-DKWBL,California,Tipton,93272,Male,Yes,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes,1,3475,New Customer,Low Revenue,High Value,0.50521046,Medium Risk,24.88161511719227
2276-YDAVZ,California,Wofford Heights,93285,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,Yes,1,4965,New Customer,Medium Revenue,High Value,0.664912,Medium Risk,49.934890103340145
5896-NPFWW,California,Visalia,93292,Male,No,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,1,3273,New Customer,Medium Revenue,High Value,0.61579925,Medium Risk,30.8823322981596
7133-VBDCG,California,Bakersfield,93311,Female,No,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,Yes,1,4535,Established Customer,Medium Revenue,High Value,0.27638805,Low Risk,22.06958572268486
1029-QFBEN,California,San Luis Obispo,93405,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,Yes,1,3556,New Customer,Low Revenue,High Value,0.39366993,Low Risk,7.696247191727162
4952-YSOGZ,California,Lompoc,93436,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,Yes,1,5640,New Customer,Medium Revenue,Premium Value,0.91884136,High Risk,78.97441506385803
1589-AGTLK,California,Lompoc,93437,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141.5,Yes,1,2450,New Customer,Low Revenue,Standard Value,0.6631811,Medium Risk,30.07526406943798
5244-IRFIH,California,Los Alamos,93440,Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,Yes,1,4333,Established Customer,Medium Revenue,High Value,0.6402047,Medium Risk,60.499346762895584
2684-EIWEO,California,Oceano,93445,Female,Yes,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,Yes,1,2482,Established Customer,Medium Revenue,Standard Value,0.4574239,Medium Risk,41.94577122628689
6439-GTPCA,California,Pismo Beach,93449,Female,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7,Yes,1,5269,Loyal Customer,Medium Revenue,Premium Value,0.35269588,Low Risk,30.772715732455254
5138-WVKYJ,California,Mojave,93501,Male,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008.55,Yes,1,3658,New Customer,Medium Revenue,High Value,0.70824116,Medium Risk,69.79716677963734
